Median_House_Value;Median_Income;Median_Age;Tot_Rooms;Tot_Bedrooms;Population;Households;Latitude;Longitude;Distance_to_coast;Distance_to_LA;Distance_to_SanDiego;Distance_to_SanJose;Distance_to_SanFrancisco;OcPrx_<1H OCEAN;OcPrx_INLAND;OcPrx_ISLAND;OcPrx_NEAR BAY;OcPrx_NEAR OCEAN
106300;2.293;49;1175.0;217;859;219;37.79;-122.23;5799.521768;549052.2776;727885.7285;58621.63527;17780.05948;0;0;0;1;0
132500;2.1494;37;2343.0;574;1608;523;37.79;-122.22;6448.618559;548464.6787;727313.0683;58180.01616;18654.66725;0;0;0;1;0
122700;1.6198;30;610.0;145;425;140;37.79;-122.23;5799.521768;549052.2776;727885.7285;58621.63527;17780.05948;0;0;0;1;0
113300;1.3281;40;930.0;199;564;184;37.79;-122.23;5799.521768;549052.2776;727885.7285;58621.63527;17780.05948;0;0;0;1;0
109500;3.5156;44;1487.0;314;961;272;37.79;-122.22;6448.618559;548464.6787;727313.0683;58180.01616;18654.66725;0;0;0;1;0
164700;3.9048;52;3424.0;690;2273;685;37.79;-122.22;6448.618559;548464.6787;727313.0683;58180.01616;18654.66725;0;0;0;1;0
125000;3.0893;52;762.0;190;600;195;37.79;-122.21;6534.583344;547877.927;726741.0882;57748.47388;19529.65371;0;0;0;1;0
124700;2.6042;46;2366.0;575;1647;527;37.79;-122.22;6448.618559;548464.6787;727313.0683;58180.01616;18654.66725;0;0;0;1;0
136700;2.5;49;1826.0;450;1201;424;37.79;-122.22;6448.618559;548464.6787;727313.0683;58180.01616;18654.66725;0;0;0;1;0
141700;2.7969;38;3049.0;711;2167;659;37.79;-122.22;6448.618559;548464.6787;727313.0683;58180.01616;18654.66725;0;0;0;1;0
150000;2.8321;29;1640.0;376;939;340;37.79;-122.2;6735.163378;547292.0252;726169.7896;57327.23598;20404.97011;0;0;0;1;0
138800;2.9583;47;1543.0;307;859;292;37.79;-122.21;6534.583344;547877.927;726741.0882;57748.47388;19529.65371;0;0;0;1;0
139200;2.8365;34;2364.0;557;1517;516;37.79;-122.21;6534.583344;547877.927;726741.0882;57748.47388;19529.65371;0;0;0;1;0
143800;2.875;35;1745.0;409;1143;386;37.79;-122.21;6534.583344;547877.927;726741.0882;57748.47388;19529.65371;0;0;0;1;0
156500;3.0682;39;2003.0;500;1109;464;37.8;-122.21;7632.426885;548706.6518;727585.9515;58723.19748;19661.03059;0;0;0;1;0
151000;3.0757;39;2018.0;447;1221;446;37.8;-122.21;7632.426885;548706.6518;727585.9515;58723.19748;19661.03059;0;0;0;1;0
273000;4.9559;43;3045.0;499;1115;455;37.8;-122.2;7805.948837;548121.713;727015.3913;58309.0577;20530.63138;0;0;0;1;0
217100;4.7721;52;1547.0;293;706;268;37.8;-122.2;7805.948837;548121.713;727015.3913;58309.0577;20530.63138;0;0;0;1;0
187100;3.4861;52;3519.0;711;1883;706;37.8;-122.21;7632.426885;548706.6518;727585.9515;58723.19748;19661.03059;0;0;0;1;0
239600;5.1184;41;2070.0;354;804;340;37.8;-122.2;7805.948837;548121.713;727015.3913;58309.0577;20530.63138;0;0;0;1;0
229700;4.0977;48;1321.0;263;506;252;37.8;-122.21;7632.426885;548706.6518;727585.9515;58723.19748;19661.03059;0;0;0;1;0
257300;4.744;48;1694.0;259;610;238;37.8;-122.19;8070.902204;547537.6274;726445.5144;57905.37181;21400.98091;0;0;0;1;0
246900;4.2727;46;1938.0;341;768;332;37.8;-122.19;8070.902204;547537.6274;726445.5144;57905.37181;21400.98091;0;0;0;1;0
179900;2.9844;50;968.0;195;462;184;37.79;-122.19;7040.569582;546706.9762;725599.1742;56916.53126;21280.57574;0;0;0;1;0
169600;4.1739;40;1060.0;256;667;235;37.79;-122.2;6735.163378;547292.0252;726169.7896;57327.23598;20404.97011;0;0;0;1;0
203300;3.8487;46;2041.0;405;1059;399;37.8;-122.2;7805.948837;548121.713;727015.3913;58309.0577;20530.63138;0;0;0;1;0
263400;4.0114;52;1813.0;271;637;277;37.8;-122.19;8070.902204;547537.6274;726445.5144;57905.37181;21400.98091;0;0;0;1;0
231800;4.6563;45;2718.0;451;1106;454;37.79;-122.19;7040.569582;546706.9762;725599.1742;56916.53126;21280.57574;0;0;0;1;0
140500;2.9297;28;3144.0;761;1737;669;37.79;-122.19;7040.569582;546706.9762;725599.1742;56916.53126;21280.57574;0;0;0;1;0
126000;2.3036;35;1802.0;459;1009;390;37.79;-122.2;6735.163378;547292.0252;726169.7896;57327.23598;20404.97011;0;0;0;1;0
122000;2.6667;49;882.0;195;737;210;37.79;-122.2;6735.163378;547292.0252;726169.7896;57327.23598;20404.97011;0;0;0;1;0
134700;2.619;44;1621.0;452;1354;491;37.79;-122.2;6735.163378;547292.0252;726169.7896;57327.23598;20404.97011;0;0;0;1;0
139400;2.4167;45;2115.0;533;1530;474;37.79;-122.21;6534.583344;547877.927;726741.0882;57748.47388;19529.65371;0;0;0;1;0
115400;2.7788;45;2021.0;528;1410;480;37.79;-122.2;6735.163378;547292.0252;726169.7896;57327.23598;20404.97011;0;0;0;1;0
137300;2.7352;46;2239.0;508;1390;569;37.78;-122.21;5440.851975;547050.2044;725896.9417;56778.79353;19461.0246;0;0;0;1;0
137000;1.8472;52;1477.0;300;1065;269;37.78;-122.21;5440.851975;547050.2044;725896.9417;56778.79353;19461.0246;0;0;0;1;0
142600;2.6583;52;1056.0;224;792;245;37.78;-122.21;5440.851975;547050.2044;725896.9417;56778.79353;19461.0246;0;0;0;1;0
137500;3.0536;49;898.0;244;779;245;37.78;-122.21;5440.851975;547050.2044;725896.9417;56778.79353;19461.0246;0;0;0;1;0
111700;2.3906;44;2968.0;710;2269;610;37.78;-122.22;5337.285928;547637.9202;726469.661;57217.70869;18582.68533;0;0;0;1;0
126800;1.7188;43;1702.0;460;1227;407;37.78;-122.21;5440.851975;547050.2044;725896.9417;56778.79353;19461.0246;0;0;0;1;0
111300;2.625;47;881.0;248;753;241;37.78;-122.21;5440.851975;547050.2044;725896.9417;56778.79353;19461.0246;0;0;0;1;0
114800;2.8015;40;494.0;114;547;135;37.77;-122.22;4226.277699;546812.1704;725626.9742;56260.9184;18577.0997;0;0;0;1;0
102300;1.7276;50;1776.0;473;1807;440;37.78;-122.22;5337.285928;547637.9202;726469.661;57217.70869;18582.68533;0;0;0;1;0
131900;2.0801;44;1678.0;514;1700;495;37.78;-122.22;5337.285928;547637.9202;726469.661;57217.70869;18582.68533;0;0;0;1;0
119100;2.489;51;1637.0;463;1543;393;37.78;-122.22;5337.285928;547637.9202;726469.661;57217.70869;18582.68533;0;0;0;1;0
80600;1.7546;52;1420.0;314;1085;300;37.76;-122.21;3290.233828;545397.7842;724210.8092;54855.63101;19514.05267;0;0;0;1;0
80600;4.0904;52;591.0;173;353;137;37.77;-122.21;4356.354355;546223.4886;725053.5145;55814.41929;19455.8073;0;0;0;1;0
88800;2.6765;52;745.0;153;473;149;37.77;-122.21;4356.354355;546223.4886;725053.5145;55814.41929;19455.8073;0;0;0;1;0
102400;2.4338;49;2272.0;498;1621;483;37.77;-122.2;4651.90171;545635.6556;724480.7359;55378.35387;20334.53534;0;0;0;1;0
98700;2.3309;46;1234.0;375;1183;354;37.77;-122.21;4356.354355;546223.4886;725053.5145;55814.41929;19455.8073;0;0;0;1;0
100000;2.2604;43;1017.0;328;836;277;37.77;-122.21;4356.354355;546223.4886;725053.5145;55814.41929;19455.8073;0;0;0;1;0
92300;1.8039;42;932.0;254;900;263;37.77;-122.19;5084.144167;545048.6741;723908.6401;54952.97051;21213.28128;0;0;0;1;0
94800;2.2562;39;2689.0;597;1888;537;37.77;-122.2;4651.90171;545635.6556;724480.7359;55378.35387;20334.53534;0;0;0;1;0
102000;2.0562;41;1547.0;415;1024;341;37.77;-122.2;4651.90171;545635.6556;724480.7359;55378.35387;20334.53534;0;0;0;1;0
158400;3.5398;52;2300.0;443;1225;423;37.78;-122.2;5680.217997;546463.3379;725324.9037;56350.2494;20339.41099;0;0;0;1;0
121600;3.1167;39;1752.0;399;1071;376;37.78;-122.2;5680.217997;546463.3379;725324.9037;56350.2494;20339.41099;0;0;0;1;0
129100;2.5401;50;1867.0;403;1128;378;37.78;-122.2;5680.217997;546463.3379;725324.9037;56350.2494;20339.41099;0;0;0;1;0
121400;2.898;43;2430.0;502;1537;484;37.77;-122.2;4651.90171;545635.6556;724480.7359;55378.35387;20334.53534;0;0;0;1;0
102800;2.3125;44;1729.0;414;1240;393;37.78;-122.21;5440.851975;547050.2044;725896.9417;56778.79353;19461.0246;0;0;0;1;0
160000;2.875;52;1026.0;180;469;168;37.78;-122.19;6039.258223;545877.3236;724753.5486;55932.31468;21217.83864;0;0;0;1;0
143900;3.3715;52;2170.0;428;1086;425;37.77;-122.19;5084.144167;545048.6741;723908.6401;54952.97051;21213.28128;0;0;0;1;0
151200;3.5114;52;2329.0;445;1144;417;37.77;-122.19;5084.144167;545048.6741;723908.6401;54952.97051;21213.28128;0;0;0;1;0
164400;4.3125;52;2492.0;415;1109;375;37.78;-122.19;6039.258223;545877.3236;724753.5486;55932.31468;21217.83864;0;0;0;1;0
156500;3.22;52;2198.0;397;984;369;37.78;-122.19;6039.258223;545877.3236;724753.5486;55932.31468;21217.83864;0;0;0;1;0
225000;3.875;33;142.0;31;575;47;37.78;-122.18;6498.165922;545292.1641;724182.8782;55525.22894;22096.30263;0;0;0;1;0
174200;5.2328;49;1183.0;205;496;209;37.78;-122.19;6039.258223;545877.3236;724753.5486;55932.31468;21217.83864;0;0;0;1;0
166900;3.7262;52;1070.0;193;555;190;37.78;-122.19;6039.258223;545877.3236;724753.5486;55932.31468;21217.83864;0;0;0;1;0
163500;4.5893;45;1766.0;332;869;327;37.78;-122.2;5680.217997;546463.3379;725324.9037;56350.2494;20339.41099;0;0;0;1;0
253000;5.2578;39;617.0;95;236;106;37.79;-122.18;7437.9004;546122.7826;725029.2437;56516.58935;22156.43629;0;0;0;1;0
240700;7.0875;41;1411.0;233;626;214;37.79;-122.18;7437.9004;546122.7826;725029.2437;56516.58935;22156.43629;0;0;0;1;0
208100;3.9712;46;2109.0;387;922;329;37.79;-122.18;7437.9004;546122.7826;725029.2437;56516.58935;22156.43629;0;0;0;1;0
198100;2.9514;47;1229.0;243;582;256;37.79;-122.19;7040.569582;546706.9762;725599.1742;56916.53126;21280.57574;0;0;0;1;0
172800;2.6667;50;954.0;217;546;201;37.79;-122.19;7040.569582;546706.9762;725599.1742;56916.53126;21280.57574;0;0;0;1;0
336700;5.4446;37;1643.0;262;620;266;37.81;-122.18;9430.448165;547787.0052;726724.1123;58512.31552;22442.11187;0;0;0;1;0
318200;6.2838;34;1355.0;195;442;195;37.8;-122.18;8419.704653;546954.3978;725876.3225;57512.35993;22271.9914;0;0;0;1;0
285800;6.7527;23;2317.0;336;955;328;37.8;-122.18;8419.704653;546954.3978;725876.3225;57512.35993;22271.9914;0;0;0;1;0
293000;7.0712;24;2459.0;317;916;324;37.77;-122.13;9141.323823;541544.8228;720490.4942;52639.04308;26486.03257;0;0;0;1;0
157300;3.6875;42;1524.0;260;651;267;37.78;-122.17;7037.431194;544707.8623;723612.894;55129.23253;22974.79877;0;0;0;1;0
135300;2.875;30;3326.0;746;1704;703;37.77;-122.17;6237.233753;543877.2769;722766.5032;54135.25096;22970.81861;0;0;0;1;0
136700;3.4205;43;1985.0;440;1085;407;37.78;-122.18;6498.165922;545292.1641;724182.8782;55525.22894;22096.30263;0;0;0;1;0
160700;3.2984;50;1642.0;322;713;284;37.78;-122.18;6498.165922;545292.1641;724182.8782;55525.22894;22096.30263;0;0;0;1;0
140600;3.875;49;893.0;177;468;181;37.78;-122.17;7037.431194;544707.8623;723612.894;55129.23253;22974.79877;0;0;0;1;0
144000;4.175;52;653.0;128;296;121;37.78;-122.17;7037.431194;544707.8623;723612.894;55129.23253;22974.79877;0;0;0;1;0
161900;4.375;47;1256.0;217;570;218;37.77;-122.16;6910.08794;543292.8666;722196.4654;53743.4176;23849.60662;0;0;0;1;0
156300;4.7708;48;977.0;194;446;180;37.77;-122.16;6910.08794;543292.8666;722196.4654;53743.4176;23849.60662;0;0;0;1;0
176000;3.5739;45;2324.0;397;968;384;37.77;-122.16;6910.08794;543292.8666;722196.4654;53743.4176;23849.60662;0;0;0;1;0
145800;3.0958;39;1583.0;349;857;316;37.77;-122.16;6910.08794;543292.8666;722196.4654;53743.4176;23849.60662;0;0;0;1;0
141900;3.3958;39;1612.0;342;912;322;37.77;-122.17;6237.233753;543877.2769;722766.5032;54135.25096;22970.81861;0;0;0;1;0
90700;1.871;31;2424.0;533;1360;452;37.77;-122.17;6237.233753;543877.2769;722766.5032;54135.25096;22970.81861;0;0;0;1;0
90600;1.9356;41;1594.0;367;1074;355;37.76;-122.17;5545.592294;543047.6954;721920.8297;53145.94401;23020.61007;0;0;0;1;0
107900;2.1842;47;2118.0;413;965;382;37.76;-122.17;5545.592294;543047.6954;721920.8297;53145.94401;23020.61007;0;0;0;1;0
107000;2.2917;37;1575.0;358;933;320;37.76;-122.18;4842.761866;543633.9356;722492.2976;53556.71713;22143.68958;0;0;0;1;0
98200;2.4333;38;1764.0;397;987;354;37.76;-122.17;5545.592294;543047.6954;721920.8297;53145.94401;23020.61007;0;0;0;1;0
89500;1.9479;50;1187.0;261;907;246;37.76;-122.18;4842.761866;543633.9356;722492.2976;53556.71713;22143.68958;0;0;0;1;0
93800;3.9063;52;754.0;175;447;165;37.76;-122.18;4842.761866;543633.9356;722492.2976;53556.71713;22143.68958;0;0;0;1;0
96700;1.8407;49;2308.0;452;1299;451;37.76;-122.18;4842.761866;543633.9356;722492.2976;53556.71713;22143.68958;0;0;0;1;0
97500;2.0786;27;909.0;236;396;157;37.77;-122.18;5621.638586;544462.5469;723337.2287;54538.51918;22092.04298;0;0;0;1;0
97300;2.8125;42;1180.0;257;877;268;37.77;-122.18;5621.638586;544462.5469;723337.2287;54538.51918;22092.04298;0;0;0;1;0
91200;1.8913;43;2018.0;408;1111;367;37.76;-122.18;4842.761866;543633.9356;722492.2976;53556.71713;22143.68958;0;0;0;1;0
91400;1.7056;49;1368.0;282;790;269;37.76;-122.19;4206.81187;544221.0324;723064.4512;53978.76396;21266.94106;0;0;0;1;0
96200;2.2768;52;2744.0;547;1479;554;37.77;-122.18;5621.638586;544462.5469;723337.2287;54538.51918;22092.04298;0;0;0;1;0
120100;3.2552;51;2107.0;471;1173;438;37.77;-122.18;5621.638586;544462.5469;723337.2287;54538.51918;22092.04298;0;0;0;1;0
100000;2.0556;52;1748.0;362;1029;366;37.77;-122.18;5621.638586;544462.5469;723337.2287;54538.51918;22092.04298;0;0;0;1;0
94700;2.4659;52;2024.0;391;1030;350;37.76;-122.19;4206.81187;544221.0324;723064.4512;53978.76396;21266.94106;0;0;0;1;0
85700;1.75;47;1116.0;259;826;279;37.76;-122.2;3672.650924;544808.9828;723637.289;54411.82219;20390.3867;0;0;0;1;0
89300;2.0469;41;2036.0;510;1412;454;37.77;-122.19;5084.144167;545048.6741;723908.6401;54952.97051;21213.28128;0;0;0;1;0
101400;2.7159;45;1852.0;393;1132;349;37.77;-122.19;5084.144167;545048.6741;723908.6401;54952.97051;21213.28128;0;0;0;1;0
72500;1.2083;41;921.0;207;522;159;37.76;-122.19;4206.81187;544221.0324;723064.4512;53978.76396;21266.94106;0;0;0;1;0
74100;1.925;45;995.0;238;630;237;37.76;-122.19;4206.81187;544221.0324;723064.4512;53978.76396;21266.94106;0;0;0;1;0
70000;1.5809;36;606.0;132;531;133;37.75;-122.2;2794.530794;543983.3242;722794.5652;53450.94535;20506.46887;0;0;0;1;0
84600;1.4097;37;2680.0;736;1925;667;37.76;-122.2;3672.650924;544808.9828;723637.289;54411.82219;20390.3867;0;0;0;1;0
81800;0.7683;38;1493.0;370;1144;351;37.76;-122.19;4206.81187;544221.0324;723064.4512;53978.76396;21266.94106;0;0;0;1;0
81400;1.3194;19;2207.0;565;1481;520;37.75;-122.19;3466.824553;543394.403;722220.9844;53009.97829;21378.37961;0;0;0;1;0
81800;0.8012;28;856.0;189;435;162;37.75;-122.19;3466.824553;543394.403;722220.9844;53009.97829;21378.37961;0;0;0;1;0
85800;1.9479;26;1293.0;297;984;303;37.76;-122.19;4206.81187;544221.0324;723064.4512;53978.76396;21266.94106;0;0;0;1;0
87100;1.1765;36;847.0;212;567;159;37.74;-122.19;2968.727175;542568.7905;721378.2422;52046.91621;21546.70045;0;0;0;1;0
83500;2.3456;42;541.0;154;380;123;37.74;-122.18;3817.063385;541979.7491;720804.6008;51608.9551;22412.73738;0;0;0;1;0
79700;2.1538;44;1066.0;253;825;244;37.73;-122.19;2842.652244;541744.1997;720536.2272;51089.90138;21770.58427;0;0;0;1;0
83400;2.5139;43;707.0;147;417;155;37.74;-122.19;2968.727175;542568.7905;721378.2422;52046.91621;21546.70045;0;0;0;1;0
84700;1.2625;45;1528.0;291;801;287;37.73;-122.19;2842.652244;541744.1997;720536.2272;51089.90138;21770.58427;0;0;0;1;0
80000;2.9063;42;909.0;215;646;198;37.73;-122.18;3719.957147;541154.1831;719961.8401;50643.60443;22628.16783;0;0;0;1;0
76400;2.5192;43;1391.0;293;855;285;37.73;-122.18;3719.957147;541154.1831;719961.8401;50643.60443;22628.16783;0;0;0;1;0
79700;2.1111;44;548.0;119;435;136;37.73;-122.18;3719.957147;541154.1831;719961.8401;50643.60443;22628.16783;0;0;0;1;0
82400;2.455;42;4074.0;874;2736;780;37.73;-122.18;3719.957147;541154.1831;719961.8401;50643.60443;22628.16783;0;0;0;1;0
97700;2.4028;41;1613.0;445;1481;414;37.74;-122.17;4676.879049;541391.5629;720231.6447;51182.43694;23279.75524;0;0;0;1;0
97200;2.15;47;463.0;134;327;137;37.74;-122.17;4676.879049;541391.5629;720231.6447;51182.43694;23279.75524;0;0;0;1;0
101600;2.4776;43;818.0;193;494;179;37.74;-122.17;4676.879049;541391.5629;720231.6447;51182.43694;23279.75524;0;0;0;1;0
86500;2.1587;43;1473.0;371;1231;341;37.73;-122.17;4598.074856;540565.0212;719388.1382;50208.82761;23487.3485;0;0;0;1;0
90500;1.8438;35;504.0;126;323;109;37.74;-122.18;3817.063385;541979.7491;720804.6008;51608.9551;22412.73738;0;0;0;1;0
107600;3.0298;46;1026.0;226;749;225;37.74;-122.17;4676.879049;541391.5629;720231.6447;51182.43694;23279.75524;0;0;0;1;0
84200;2.25;46;769.0;183;693;178;37.74;-122.17;4676.879049;541391.5629;720231.6447;51182.43694;23279.75524;0;0;0;1;0
88900;2.2467;46;2103.0;391;1339;354;37.74;-122.18;3817.063385;541979.7491;720804.6008;51608.9551;22412.73738;0;0;0;1;0
80700;4.0469;45;330.0;76;282;80;37.75;-122.18;4216.008379;542806.3348;721648.0874;52580.09769;22250.85316;0;0;0;1;0
87100;1.325;46;941.0;218;621;195;37.75;-122.18;4216.008379;542806.3348;721648.0874;52580.09769;22250.85316;0;0;0;1;0
85100;1.6196;38;992.0;279;732;259;37.75;-122.17;5007.690566;542219.1225;721075.876;52161.57765;23123.82581;0;0;0;1;0
82000;2.1731;45;990.0;261;901;260;37.75;-122.18;4216.008379;542806.3348;721648.0874;52580.09769;22250.85316;0;0;0;1;0
82800;1.9167;36;1126.0;263;482;150;37.75;-122.19;3466.824553;543394.403;722220.9844;53009.97829;21378.37961;0;0;0;1;0
84600;2.069;43;1036.0;233;652;213;37.75;-122.18;4216.008379;542806.3348;721648.0874;52580.09769;22250.85316;0;0;0;1;0
82100;1.712;36;1047.0;214;651;166;37.75;-122.18;4216.008379;542806.3348;721648.0874;52580.09769;22250.85316;0;0;0;1;0
89300;2.5625;33;1280.0;307;999;286;37.76;-122.17;5545.592294;543047.6954;721920.8297;53145.94401;23020.61007;0;0;0;1;0
98300;1.9821;43;1587.0;320;907;306;37.75;-122.17;5007.690566;542219.1225;721075.876;52161.57765;23123.82581;0;0;0;1;0
92300;2.5043;41;1257.0;271;828;230;37.75;-122.17;5007.690566;542219.1225;721075.876;52161.57765;23123.82581;0;0;0;1;0
88800;2.3281;44;1218.0;248;763;254;37.75;-122.17;5007.690566;542219.1225;721075.876;52161.57765;23123.82581;0;0;0;1;0
90000;1.4375;48;1751.0;390;935;349;37.75;-122.17;5007.690566;542219.1225;721075.876;52161.57765;23123.82581;0;0;0;1;0
95500;2.5122;45;2299.0;514;1437;484;37.76;-122.16;6292.934151;542462.3144;721350.0493;52746.70801;23897.68358;0;0;0;1;0
91700;1.5625;38;2457.0;624;1516;482;37.75;-122.16;5824.567526;541632.7689;720504.3518;51754.69378;23997.2431;0;0;0;1;0
100400;3.1587;47;998.0;211;597;185;37.75;-122.17;5007.690566;542219.1225;721075.876;52161.57765;23123.82581;0;0;0;1;0
94800;1.8426;40;1685.0;343;949;342;37.76;-122.17;5545.592294;543047.6954;721920.8297;53145.94401;23020.61007;0;0;0;1;0
164300;4.6696;46;1827.0;307;881;302;37.76;-122.16;6292.934151;542462.3144;721350.0493;52746.70801;23897.68358;0;0;0;1;0
155500;2.4598;36;2781.0;574;1438;519;37.76;-122.16;6292.934151;542462.3144;721350.0493;52746.70801;23897.68358;0;0;0;1;0
196900;6.0749;39;1823.0;286;763;270;37.76;-122.15;7070.687478;541877.7954;720779.9579;52359.27305;24774.89386;0;0;0;1;0
279100;4.8304;27;2229.0;365;1297;355;37.77;-122.14;8371.360322;542126.6368;721058.4593;52995.06265;25607.21467;0;0;0;1;0
252800;5.5701;34;1513.0;231;545;211;37.76;-122.14;7869.840996;541294.1414;720210.5573;51983.90298;25652.22686;0;0;0;1;0
275400;5.37;26;3266.0;491;1222;533;37.76;-122.13;8684.488918;540711.3549;719641.849;51620.86101;26529.6704;0;0;0;1;0
250000;6.86;33;1809.0;261;808;219;37.75;-122.12;9207.81797;539295.9973;718225.1599;50249.05244;27494.51052;0;0;0;1;0
329800;7.6923;28;794.0;111;329;109;37.75;-122.12;9207.81797;539295.9973;718225.1599;50249.05244;27494.51052;0;0;0;1;0
195500;4.0313;36;690.0;105;299;109;37.75;-122.14;7500.798773;540462.6489;719363.3716;50976.94112;25745.23046;0;0;0;1;0
255900;6.8323;33;1334.0;200;579;202;37.75;-122.14;7500.798773;540462.6489;719363.3716;50976.94112;25745.23046;0;0;0;1;0
311100;4.975;30;414.0;54;137;50;37.75;-122.13;8351.631895;539878.8881;718793.9189;50606.62585;26619.72483;0;0;0;1;0
330000;5.3602;36;768.0;93;229;93;37.75;-122.13;8351.631895;539878.8881;718793.9189;50606.62585;26619.72483;0;0;0;1;0
248900;5.0;41;4400.0;666;1476;648;37.74;-122.13;8157.942379;539047.427;717946.7064;49596.57975;26755.72718;0;0;0;1;0
142900;2.925;46;954.0;161;429;154;37.75;-122.16;5824.567526;541632.7689;720504.3518;51754.69378;23997.2431;0;0;0;1;0
126300;3.8913;40;1445.0;256;849;255;37.75;-122.15;6657.371306;541047.2768;719933.5165;51359.72263;24871.05815;0;0;0;1;0
135800;3.225;44;1938.0;399;946;331;37.75;-122.15;6657.371306;541047.2768;719933.5165;51359.72263;24871.05815;0;0;0;1;0
130600;3.1458;41;856.0;178;571;191;37.74;-122.15;6412.443024;540217.7676;719087.795;50364.88455;25016.32569;0;0;0;1;0
107900;2.537;24;1790.0;454;1137;386;37.75;-122.16;5824.567526;541632.7689;720504.3518;51754.69378;23997.2431;0;0;0;1;0
111100;2.5568;44;617.0;131;378;135;37.75;-122.16;5824.567526;541632.7689;720504.3518;51754.69378;23997.2431;0;0;0;1;0
122000;3.5083;43;1383.0;275;853;272;37.74;-122.15;6412.443024;540217.7676;719087.795;50364.88455;25016.32569;0;0;0;1;0
118000;3.3125;49;1325.0;277;764;282;37.74;-122.15;6412.443024;540217.7676;719087.795;50364.88455;25016.32569;0;0;0;1;0
95200;1.8235;40;1227.0;294;928;261;37.75;-122.16;5824.567526;541632.7689;720504.3518;51754.69378;23997.2431;0;0;0;1;0
94300;3.8047;35;667.0;140;406;133;37.75;-122.16;5824.567526;541632.7689;720504.3518;51754.69378;23997.2431;0;0;0;1;0
92500;2.2917;34;1223.0;281;824;280;37.74;-122.17;4676.879049;541391.5629;720231.6447;51182.43694;23279.75524;0;0;0;1;0
91800;2.4962;37;1379.0;287;835;259;37.75;-122.17;5007.690566;542219.1225;721075.876;52161.57765;23123.82581;0;0;0;1;0
109400;4.0417;43;1534.0;300;826;295;37.74;-122.16;5542.834584;540804.2348;719659.3755;50767.65014;24147.64838;0;0;0;1;0
129500;3.4844;46;1029.0;181;567;211;37.74;-122.16;5542.834584;540804.2348;719659.3755;50767.65014;24147.64838;0;0;0;1;0
143400;4.1458;52;771.0;147;355;144;37.74;-122.16;5542.834584;540804.2348;719659.3755;50767.65014;24147.64838;0;0;0;1;0
98200;2.625;47;824.0;223;533;166;37.74;-122.16;5542.834584;540804.2348;719659.3755;50767.65014;24147.64838;0;0;0;1;0
103100;2.0227;44;1097.0;239;609;215;37.74;-122.16;5542.834584;540804.2348;719659.3755;50767.65014;24147.64838;0;0;0;1;0
276800;3.3333;49;1283.0;238;576;236;37.9;-122.29;3830.768673;561681.9127;740603.8742;71852.41167;18717.61199;0;0;0;1;0
270900;5.338;52;1604.0;263;594;286;37.9;-122.29;3830.768673;561681.9127;740603.8742;71852.41167;18717.61199;0;0;0;1;0
246200;3.4732;52;2248.0;422;870;377;37.89;-122.29;3881.676339;560850.9491;739757.7861;70884.22147;17900.87535;0;0;0;1;0
224200;3.5125;38;2263.0;522;1027;509;37.9;-122.3;2958.944293;562264.9307;741173.212;72285.09327;18147.36765;0;0;0;1;0
